gen:0{ accuracy:[53.0, 56.41, 56.54, 59.04, 66.33, 60.45, 51.84, 56.33, 47.59, 31.15, 44.44, 53.28, 66.4, 67.99, 67.33, 68.53, 39.73, 45.39, 52.59, 39.67, 53.53, 54.41, 50.19, 32.95, 37.45, 17.33, 37.58, 45.25, 51.09, 45.22, 30.24, 47.66, 51.78, 68.06, 66.77, 51.18, 65.46, 38.11, 39.78, 53.24, 61.49, 39.63, 55.23, 29.32, 65.57, 65.11, 45.24, 50.87, 47.57, 52.52, 49.92, 67.49, 43.92, 56.11, 46.59, 41.29, 58.17, 44.3, 31.42, 54.76, 32.01, 61.79, 64.69, 55.3, 47.66, 62.96, 31.27, 64.39, 28.57, 65.29, 50.54, 32.94, 62.37, 56.48, 53.31]}
gen:1{ accuracy:[10.0, 54.02, 64.28, 39.17, 19.8, 41.82, 48.83, 64.98, 17.62, 10.0, 69.01, 50.11, 69.71, 32.72, 57.7, 10.0, 52.43, 17.53, 36.38, 65.16, 10.0, 71.69, 63.15, 41.0, 55.53, 17.04, 31.77, 10.0, 27.69, 46.82, 69.81, 32.41, 10.0, 19.41, 65.53, 48.83, 10.0, 69.64, 10.0, 65.22, 10.0, 66.74, 10.0, 51.9, 72.77, 10.0, 68.18, 35.47, 24.65, 13.86, 10.0, 55.66, 60.96, 63.82, 38.82, 54.55, 63.63, 33.78, 61.09, 66.44, 18.62, 10.0, 36.15, 38.45, 50.48, 47.92, 17.51, 17.66, 66.22, 10.0, 10.0, 56.88, 47.04, 33.54, 61.18]}
gen:2{ accuracy:[65.99, 50.97, 62.2, 64.84, 64.48, 49.86, 61.53, 41.51, 40.53, 68.04, 65.43, 70.31, 14.56, 58.8, 26.42, 70.85, 66.54, 50.17, 57.2, 64.21, 67.2, 61.8, 51.83, 71.1, 67.75, 61.04, 70.46, 70.81, 66.76, 67.29, 55.19, 67.33, 70.89, 69.35, 70.1, 18.27, 69.58, 67.55, 65.03, 64.63, 69.2, 66.25, 66.57, 65.88, 67.21, 47.77, 65.93, 65.0, 70.59, 46.98, 59.96, 65.96, 10.0, 58.27, 66.05, 10.0, 51.67, 66.35, 53.64, 37.07, 62.64, 44.1, 56.32, 56.02, 18.37, 60.44, 61.16, 69.85, 65.69, 61.53, 50.19, 70.6, 59.27, 64.45, 66.46]}
gen:3{ accuracy:[38.4, 24.31, 55.52, 28.65, 16.59, 59.35, 29.33, 60.24, 18.42, 29.6, 35.8, 45.44, 72.81, 68.97, 29.08, 57.06, 70.68, 63.33, 67.08, 56.88, 48.99, 70.64, 38.52, 10.99, 67.38, 58.67, 44.39, 31.33, 58.1, 41.3, 10.0, 64.34, 70.05, 65.68, 34.52, 66.06, 10.0, 49.42, 67.39, 71.39, 64.4, 68.65, 60.79, 45.06, 59.19, 10.0, 59.7, 63.2, 64.26, 26.7, 44.07, 67.43, 65.5, 10.0, 67.31, 29.49, 68.41, 70.47, 53.3, 70.34, 63.33, 70.66, 38.64, 29.89, 46.86, 55.12, 50.15, 40.36, 10.0, 55.24, 70.18, 23.94, 36.51, 53.78, 65.8]}
gen:4{ accuracy:[70.2, 49.68, 50.77, 68.82, 44.81, 63.92, 69.1, 41.69, 69.98, 56.98, 44.01, 62.38, 66.53, 67.48, 18.31, 60.53, 39.18, 67.64, 40.0, 52.52, 51.67, 51.44, 68.58, 69.97, 72.99, 28.45, 67.98, 72.51, 70.11, 69.07, 67.88, 71.01, 69.74, 64.64, 61.3, 62.24, 69.92, 54.54, 72.41, 66.22, 10.0, 73.53, 69.12, 63.97, 49.67, 43.29, 52.21, 65.85, 68.71, 54.63, 63.15, 51.23, 62.33, 37.45, 70.51, 49.8, 65.6, 72.92, 62.33, 69.83, 10.0, 16.7, 52.36, 73.7, 51.28, 71.08, 46.47, 51.16, 69.61, 62.73, 69.72, 45.24, 63.71, 65.59, 65.63]}
gen:5{ accuracy:[33.89, 66.68, 71.25, 70.66, 61.74, 45.27, 64.6, 72.58, 70.4, 61.2, 73.04, 73.92, 70.77, 65.5, 41.74, 65.46, 71.3, 52.42, 69.72, 70.1, 69.92, 70.26, 70.91, 16.13, 50.89, 61.24, 71.89, 70.56, 72.2, 64.66, 33.32, 70.77, 65.15, 65.0, 51.06, 71.87, 63.14, 67.37, 69.66, 51.93, 45.49, 51.71, 73.12, 66.31, 71.93, 10.0, 70.52, 50.92, 63.53, 60.47, 61.38, 72.26, 54.34, 51.06, 49.45, 69.98, 59.22, 63.98, 48.9, 37.31, 46.29, 64.66, 70.79, 51.37, 69.63, 50.58, 51.99, 70.88, 72.26, 71.43, 72.92, 31.44, 67.03, 64.45, 53.69]}
gen:6{ accuracy:[50.59, 69.12, 49.71, 70.46, 42.5, 71.58, 44.96, 71.84, 71.21, 66.53, 72.47, 70.47, 64.27, 47.0, 70.82, 61.93, 70.44, 56.05, 62.73, 69.7, 72.62, 67.49, 68.63, 69.26, 59.85, 72.01, 56.94, 66.84, 64.85, 32.08, 51.21, 61.78, 68.42, 17.8, 72.33, 70.04, 47.26, 71.6, 61.77, 72.59, 59.17, 69.87, 68.9, 40.2, 68.76, 51.0, 70.77, 64.07, 70.8, 71.27, 62.75, 70.3, 46.12, 53.37, 44.63, 68.99, 59.61, 72.56, 71.92, 71.67, 69.82, 56.52, 36.49, 70.33, 68.69, 72.66, 63.49, 68.95, 67.95, 72.11, 66.6, 60.93, 70.12, 49.88, 71.07]}
gen:7{ accuracy:[68.12, 70.76, 62.54, 72.67, 63.94, 68.25, 47.98, 67.18, 70.61, 72.82, 61.5, 60.6, 68.31, 72.53, 72.12, 10.0, 71.61, 66.23, 57.5, 62.36, 59.54, 72.65, 39.77, 69.05, 63.34, 45.44, 70.23, 70.1, 47.61, 66.69, 68.52, 71.2, 64.66, 72.49, 56.49, 70.73, 50.67, 67.9, 44.55, 46.84, 67.99, 62.2, 66.08, 64.9, 68.62, 65.65, 51.94, 67.27, 71.59, 64.33, 66.44, 71.65, 63.66, 48.85, 72.49, 68.95, 71.47, 56.82, 71.91, 69.91, 47.63, 47.75, 71.06, 67.56, 57.98, 67.85, 70.19, 70.53, 52.84, 72.81, 68.72, 71.88, 57.75, 67.32, 48.68]}
gen:8{ accuracy:[52.21, 71.11, 68.15, 72.94, 72.62, 38.54, 64.97, 43.34, 63.77, 49.86, 67.76, 70.93, 10.0, 68.83, 64.53, 70.58, 46.53, 37.66, 51.12, 72.04, 64.59, 64.03, 64.29, 64.83, 51.54, 71.48, 37.39, 32.93, 47.29, 51.74, 69.18, 71.12, 52.2, 61.99, 69.12, 69.79, 72.71, 68.2, 61.68, 30.23, 70.1, 67.33, 40.85, 68.94, 58.11, 63.55, 54.55, 46.94, 72.87, 50.0, 60.96, 70.65, 71.84, 70.73, 64.84, 35.77, 69.51, 66.7, 71.84, 61.64, 63.15, 71.82, 25.99, 39.45, 71.28, 34.71, 71.38, 69.26, 69.93, 62.62, 39.41, 51.51, 62.32, 51.15, 68.61]}
gen:9{ accuracy:[52.31, 38.53, 61.75, 69.73, 62.45, 71.68, 10.0, 68.65, 65.41, 49.96, 50.98, 70.89, 71.01, 21.2, 70.66, 72.01, 70.12, 42.55, 72.38, 62.88, 71.28, 68.81, 53.56, 70.93, 71.55, 27.3, 67.29, 64.7, 71.89, 71.1, 72.56, 39.1, 73.97, 25.12, 69.75, 10.0, 35.25, 24.66, 10.0, 63.25, 42.42, 34.75, 68.84, 71.85, 51.55, 57.62, 72.93, 63.94, 65.32, 41.33, 72.31, 52.16, 70.02, 10.0, 73.55, 71.51, 64.14, 69.31, 72.89, 68.2, 56.51, 50.4, 73.07, 71.0, 73.99, 69.77, 42.65, 26.37, 72.76, 72.41, 69.23, 16.05, 72.26, 69.16, 51.4]}
